left,right,margin
submitted_1,5HghXegWJahmtiErZHQw2CTAoVQFMZtwyhqFQJiAwus7YBQF,0.0625
leader_1,5HghXegWJahmtiErZHQw2CTAoVQFMZtwyhqFQJiAwus7YBQF,0.125
submitted_2,5HghXegWJahmtiErZHQw2CTAoVQFMZtwyhqFQJiAwus7YBQF,0.0390625
leader_2,5HghXegWJahmtiErZHQw2CTAoVQFMZtwyhqFQJiAwus7YBQF,0.1171875
submitted_3,5HghXegWJahmtiErZHQw2CTAoVQFMZtwyhqFQJiAwus7YBQF,0.0078125
leader_3,5HghXegWJahmtiErZHQw2CTAoVQFMZtwyhqFQJiAwus7YBQF,0.0546875
submitted_1,5GWBnZfSewUhNizUKpLUhG48wRbMjTr9kDn4dMBdeSz639N6,-0.0078125
5G1GM8LUMzzSiyQ6kMJQsTcTVLb5pFUD3jXDuUkcN8VyUX7A_1,5GWBnZfSewUhNizUKpLUhG48wRbMjTr9kDn4dMBdeSz639N6,0.0
submitted_2,5GWBnZfSewUhNizUKpLUhG48wRbMjTr9kDn4dMBdeSz639N6,-0.078125
5G1GM8LUMzzSiyQ6kMJQsTcTVLb5pFUD3jXDuUkcN8VyUX7A_2,5GWBnZfSewUhNizUKpLUhG48wRbMjTr9kDn4dMBdeSz639N6,0.0078125
submitted_3,5GWBnZfSewUhNizUKpLUhG48wRbMjTr9kDn4dMBdeSz639N6,-0.0625
5G1GM8LUMzzSiyQ6kMJQsTcTVLb5pFUD3jXDuUkcN8VyUX7A_3,5GWBnZfSewUhNizUKpLUhG48wRbMjTr9kDn4dMBdeSz639N6,0.1015625
submitted_1,5GTjzPxnm9m6EgjfQXuwQatU2BiMAutiFJ6efnqmouTEeLME,-0.0078125
5H8tBgXeefX2fxLNVxCTUaKwH51CwrbsgwBansX1zkhJfE9M_1,5GTjzPxnm9m6EgjfQXuwQatU2BiMAutiFJ6efnqmouTEeLME,0.03125
submitted_2,5GTjzPxnm9m6EgjfQXuwQatU2BiMAutiFJ6efnqmouTEeLME,0.03125
5H8tBgXeefX2fxLNVxCTUaKwH51CwrbsgwBansX1zkhJfE9M_2,5GTjzPxnm9m6EgjfQXuwQatU2BiMAutiFJ6efnqmouTEeLME,-0.03125
submitted_3,5GTjzPxnm9m6EgjfQXuwQatU2BiMAutiFJ6efnqmouTEeLME,-0.03125
5H8tBgXeefX2fxLNVxCTUaKwH51CwrbsgwBansX1zkhJfE9M_3,5GTjzPxnm9m6EgjfQXuwQatU2BiMAutiFJ6efnqmouTEeLME,-0.078125
submitted_1,5Evt9QSAh4CLTNQ5Sq6d1zVga6nKLpfVFwsGvbHtj4hSJ3sA,-0.1171875
5GTjzPxnm9m6EgjfQXuwQatU2BiMAutiFJ6efnqmouTEeLME_1,5Evt9QSAh4CLTNQ5Sq6d1zVga6nKLpfVFwsGvbHtj4hSJ3sA,-0.0859375
submitted_2,5Evt9QSAh4CLTNQ5Sq6d1zVga6nKLpfVFwsGvbHtj4hSJ3sA,-0.078125
5GTjzPxnm9m6EgjfQXuwQatU2BiMAutiFJ6efnqmouTEeLME_2,5Evt9QSAh4CLTNQ5Sq6d1zVga6nKLpfVFwsGvbHtj4hSJ3sA,0.03125
submitted_3,5Evt9QSAh4CLTNQ5Sq6d1zVga6nKLpfVFwsGvbHtj4hSJ3sA,-0.0546875
5GTjzPxnm9m6EgjfQXuwQatU2BiMAutiFJ6efnqmouTEeLME_3,5Evt9QSAh4CLTNQ5Sq6d1zVga6nKLpfVFwsGvbHtj4hSJ3sA,-0.0390625
submitted_1,5H8tBgXeefX2fxLNVxCTUaKwH51CwrbsgwBansX1zkhJfE9M,-0.0546875
leader_1,5H8tBgXeefX2fxLNVxCTUaKwH51CwrbsgwBansX1zkhJfE9M,0.125
submitted_2,5H8tBgXeefX2fxLNVxCTUaKwH51CwrbsgwBansX1zkhJfE9M,0.0078125
leader_2,5H8tBgXeefX2fxLNVxCTUaKwH51CwrbsgwBansX1zkhJfE9M,0.046875
submitted_3,5H8tBgXeefX2fxLNVxCTUaKwH51CwrbsgwBansX1zkhJfE9M,-0.046875
