left,right,margin
leader,5Ckw9KeML1GwHcwPAxvQCLcDZtZHfNnRnGoCSCNatkjRwczo,0.1171875
leader,5DvT7Z6X5UqkWzdMUEdtzbRx7xbiBzBdnLtAmHKGcZMKFzKn,0.09375
leader,5FhMGc78Y12b9fbbxiWgNrbkC6KT3kP5ehVcCR2eLWFF7ybM,0.140625
leader,5FPSjqKzQ3sjMgTMh6Ds1afGu3eabEbEctmQRiNTdpzSuVrZ,0.125
leader,5HEVXjZPZikXTmMJHRoeMbGJhqT9nYX9oq5zVw4ccFXEK35u,-1.0
leader,5CkxFpMpkKNo1XZw1qaSixsZ9UqTW3jKH4kXuE5iaYRUAAEr,-1.0
leader,5GgiozyDQZsBLXunwFF8AXLCBRpDh9qvaANneEJTog38DZt2,-1.0
leader,5C7fUU3RE5iMsCtZqRedkZDQYobEMi7R7SeC8MqkRATm5uAN,-1.0
leader,5EcrCvTP1QsbuP5cRDpuLVonK5TvMPMFDV1gYo7FLco2oFUS,-0.1484375
leader,5D2vzzgaYq1c9NqyaWAjnK5xWDtrzJMjBeD6ar8W5q5sDh7p,-1.0
leader,5ExhiJkJubyzciUVj6j4CdLGCTqbbmGteCjJszhS14j1JbSa,-0.109375
leader,5CnxA9q87uE4rkHqTfT4heV3wDXcpp4qyjRKd13Mm5UWv3iM,-0.0078125
leader,5EvWt42rQy9sWXq5GkP6THgojKsVKemo7HZFBdjLBhpqgNSJ,-1.0
leader,5FNWUfhA3Wwq5wvbP9ci3gstHssqDvYSygRQ5aZY4n6Rukyn,0.0
leader,5DADu3QX3X2CeMkZEzxsHwF2annHoDwK2RT35Ra8NQ4cdJNq,-1.0
leader,5G1pQeo7c1pgtGYG6couzVVubnCTaDVdzfXCG8VRsL3NXjJ4,-1.0
leader,5CV4JwN8bVxQwArFiUqvDsibWiMsLiz8YW44yfo4KD3TmpZF,-1.0
leader,5Fqc6PRkG4VyFzzpWWMk5MWfwmUMfdFkhxDqfiYU37nFB8FW,-1.0
leader,5GBa8JUKVCoNj74w3H4JPLtYX8XN6D2esZMQq3no8yQQmpJR,-1.0
leader,5HTSaZVvCdRVi4Pbf2WUpU764SBQ1nmQw9dBwAu4Wbn8En7o,-0.9921875
leader,5FZ6C9vbHX7AMks8gFLmCXytyFAZ8Uwm2kbvRPf8VjnMJ8cg,-1.0
leader,5Fs844KLMnqRJq1yoCiiJjK6RGNsVLJ2gxpAsy6CoXs1YC7E,-1.0
leader,5EkioErpseaAFBHojrKzymSXQ6fLBhMXJiRFmMBWjioR9zY8,0.0
leader,5D4dUkdidiRRZ42uaRJ3i5j2PnS8mEEgtzLfxKuhUdYpHsNZ,0.0078125
leader,5E1wjmM7y8QF8sKm1NqqdTcBE21p6PkLNGhcNZSjNYE1wqRL,-0.140625
