left,right,margin
leader,5Ckw9KeML1GwHcwPAxvQCLcDZtZHfNnRnGoCSCNatkjRwczo,1.0
leader,5DvT7Z6X5UqkWzdMUEdtzbRx7xbiBzBdnLtAmHKGcZMKFzKn,1.0
leader,5EcrCvTP1QsbuP5cRDpuLVonK5TvMPMFDV1gYo7FLco2oFUS,1.0
leader,5DU5HVPK5z7JuzydA5sjeYKD9BkaGJeJZsNZD3ri6MPzwxmo,1.0
leader,5EA5rXrNhRyMHgmHU1gdEhgNqHecDt9MVyXEEiYpTYSB9vgX,0.0
leader,5CwmaRVvvAqeETVuvKwtmmr2iqVd9NGqAsJnRWEorKyg4noR,1.0
leader,5D2vzzgaYq1c9NqyaWAjnK5xWDtrzJMjBeD6ar8W5q5sDh7p,1.0
leader,5FCGYqThLseqGWdDXPuf4RsM8C5JhNAuDfnb1fo5pMW1uRPq,0.0
leader,5ExhiJkJubyzciUVj6j4CdLGCTqbbmGteCjJszhS14j1JbSa,1.0
leader,5CnxA9q87uE4rkHqTfT4heV3wDXcpp4qyjRKd13Mm5UWv3iM,1.0
leader,5G22zS7xXNPyazGAawfH8zrGw2cwR1fDDtUi9tMAKWsUcvdN,0.0
leader,5FF5opUuiLneZvN7j5cSLCjjGt967b8Ew3uLT1BwuMGwaqhP,0.0
leader,5H1grUKC32Wyq1JVZdKvJsM5vcQgWRv57TEBtmkH3i7nGK4u,1.0
leader,5GgHL6qNvPy5TCouht4fwrJUMiwd6oxePVGzZqg2n2Junr4U,0.0
leader,5EvWt42rQy9sWXq5GkP6THgojKsVKemo7HZFBdjLBhpqgNSJ,1.0
leader,5FNWUfhA3Wwq5wvbP9ci3gstHssqDvYSygRQ5aZY4n6Rukyn,1.0
leader,5HTSaZVvCdRVi4Pbf2WUpU764SBQ1nmQw9dBwAu4Wbn8En7o,0.0
leader,5FTzwbQqGsBYDZcyCCfcLK4QQezhGnTB4zFUpTVBwcprNQUC,1.0
